detail,source,timestamp,title,url
登录.北京二锅头酝酿3年，借驴踢马快速抢占市场，欲成光瓶酒黑马.包钢85后工人跳炉自杀！一天亏6万，高杠杆炒股真是害死人.PE70：20！恒瑞医药与制药巨头辉瑞估值对比，有何优势？.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.山东大学龙山校区尚未建成，关注度却不低，这是为什么？.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,朱邦凌,2020年4月8日 22:01,"龙山校区投资125亿!理工科为主,2024年完成一期配建",https://baijiahao.baidu.com/s?id=1663413218865343904&wfr=spider&for=pc
登录.邯郸等5市最新任免！市委副书记、局长副局长…….市委书记“人间蒸发”16年，却因一个网名露出马脚.低级错误！美国就这样废了1500万剂疫苗.没收到业绩补偿款却同意退回土地 上交所紧急发问*ST环球.中电电机被北清智慧借壳，资产回报率明显偏低令人担忧.A股绿色周报｜开滦股份子公司环境违法被从重处罚 牧原股份两养殖场环评过关.精选层3月统计月报：年报季揭幕！两家上会企业小IPO坎坷不断.再融资火爆行情持续！一季度A股吸金超3000亿元，河南3家企业抛出计划.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,中原新闻网,2019年7月18日 21:58,校属企业拟改制,https://baijiahao.baidu.com/s?id=1639404882727889660&wfr=spider&for=pc
登录.新高考“3+1+2”模式，填报志愿如何选大学？掌握四点可轻松报考.高考志愿“穷学计算机，富学金融”，有道理吗？选择专业需看性格.明知道考不上本科，为何不愿走“单招”，是大家对单招有误解吗？.2021年高考大事备忘录，建议高三考生和家长收藏.2021年高考过了本科线，仍有20%学生上不了本科，原因是这样.工作多年后才发现，文科生和理科生的差别，不是一星半点.高考志愿填报不求人，五步高考志愿填报法帮你搞定，原来你也可以.高考不是成为“军官”的唯一途径，还有4种办法，望周知.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,花小妹谈教育,2018年12月10日 07:27,"2019年文科考生,多少分能报考?",https://baijiahao.baidu.com/s?id=1619389890922650431&wfr=spider&for=pc
登录.她成绩达清华北大，却选择了南京大学，最终活成别人羡慕的模样！.难度高的5大工科专业，学习很辛苦，薪就业率高！.今年11所高校更名通过，其中4所学院更名为大学，新校名很给力！.2021年高考大事备忘录，建议高三考生和家长收藏.2021年高考过了本科线，仍有20%学生上不了本科，原因是这样.高考志愿填报不求人，五步高考志愿填报法帮你搞定，原来你也可以.权威发布 | 东南大学2021年强基计划招生简章.哪些人适合读博？中南大学博导：如果符合这几条，或不适合读博！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,学霸教育前沿,2018年8月15日 08:42,"中南、东南大学、、重庆大学,哪所大学最难考?",https://baijiahao.baidu.com/s?id=1608823553158994945&wfr=spider&for=pc
登录.超170万考生弃考！今年你会缺考吗？.又有两所院校“缩招”了？！这些院校调剂成功率较高，可以选择.清明将至，农村有两件事不能做，部分村庄已开始严查.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,山东中公自考,2020年1月8日 16:01,"国家一流专业建设,入榜,其中30个专业入选!",https://baijiahao.baidu.com/s?id=1655146202331012647&wfr=spider&for=pc
登录.除了公务员，今年还有三个铁饭碗工作可以考，清明节后开始报名！.这所高校博士点都没有，却因为校名霸气，专业热门，导致分数虚高.江苏四名留学生盗窃被抓，高校公开回应，网友：一年十万还不够？.高考志愿：以位次选院校、定专业，须避开两个误区，才能合理定位.高考志愿：如何根据分数，快速圈出目标院校？简单几步，又快又准.高考志愿：刚上一二本线，志愿怎么填？两种策略，低分也不怕滑档.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.考上海的大学难吗？近三年高考录取分数线、位次号情况分析.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,专注教育那些事,2019年7月21日 15:19,"安徽本科一批投档线,两所985爆冷,超一本7分就能读",https://baijiahao.baidu.com/s?id=1639588288485155132&wfr=spider&for=pc
登录.祝贺！邯郸市第一中学2名同学无需高考，保送清华大学！.长沙理工城南学院与长沙民政职业技术学院即将合并转设公办本科！.科技筑梦！中国工程院院士孙玉走进惠州市一中作报告.2021年高考大事备忘录，建议高三考生和家长收藏.2021年高考过了本科线，仍有20%学生上不了本科，原因是这样.高考不是成为“军官”的唯一途径，还有4种办法，望周知.高考志愿填报不求人，五步高考志愿填报法帮你搞定，原来你也可以.高考志愿填报，调剂要不要同意？不同意，你可能要复读一年！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,教育情报员,2019年7月29日 14:05,快看!2019年高考录取进展追踪,https://baijiahao.baidu.com/s?id=1640371659533724605&wfr=spider&for=pc
登录.安徽省建校最早的大学，安徽师范大学现状如何？.内蒙古单招的信息汇总，内蒙古的学子们看过来！.安徽建筑大学实力怎么样？此文给你专业解读！.北航考研录取名单，多名二本考生成功上岸，初试418分学霸遭淘汰.考研“拟录取”并不是正式录取，别高兴太早，还需要注意这些事.研究生读下来究竟要花多少钱？算完后不少人感慨：早知道就考研了.考研党请注意，今年或有257万考生落榜，复试这3个行为要重视.通过2021考研，反映出了4个问题，今后考研或许会更难！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,道道快谈,2019年9月17日 11:16,"新闻传播专业,考研是留本校还是去华中科技大学?",https://baijiahao.baidu.com/s?id=1644890887296105191&wfr=spider&for=pc
登录.张如山、吴玉强、王俊……临沂这8人拟被吊销机动车驾驶证！.看看你家自来水水质如何！河东区发布第一季度生活饮用水抽检结果！.脱贫攻坚一线“齐鲁时代楷模”授予临沂这个集体！.中国农业大学烟台研究院召开干部任免大会.红餐产业研究院正式成立，助力餐饮产业快速发展.浙南放射医学与核技术应用研究院签约落地.合肥市与安师大共建高等研究院！.太原万柏林区召开航天建设集团产业融合研究院项目对接会.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,临沂河东发布,2019年9月30日 06:25,河东区与国际创新转化临沂研究院合作签约,https://baijiahao.baidu.com/s?id=1646050340376318819&wfr=spider&for=pc
登录.学生高考体检检出高血压脂肪肝？家长：看来都是我的错.辅导功课原来还可以这样优雅？你现在知道还不晚.教体局通报号召学生捐压岁钱？网友：还有这操作，不妥吧.有关部门通知，老师的教龄决定职称，老师们的“福音”来了.数学老师：七年级下册吃透这份详细知识点，数学期末考试稳拿高分.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.函数知识不理解？请收好这份一次函数专题讲解，函数从此不再难！.数学学习的4种著名方法：刻意练习、整体性学习、费曼学习法.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,导航教育,2019年10月30日 17:08,"2019软科最好学科——数学排名前30,北大第一第二",https://baijiahao.baidu.com/s?id=1648808689063588640&wfr=spider&for=pc
登录.中小学生的睡眠时间和游戏时间，为什么管不好？.把孩子当“工具人”，只为“养儿防老”的家长，到底有多自私？.在高考面前，“韩国模式”和“衡水模式”，哪个更拼命？.曹文轩：读不够书，就写不出话！孩子的阅读黄金期，要读经典书.望岳谈｜让清明祭英烈成为一堂走心的爱国教育课.山东大学设“死亡教育课”已开课14年：普及程度还远远不够.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.此人高考数学得零分，作文仅28字，老师复查后激动：必须破格录取.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,教育思享,2019年11月3日 14:26,"爱国诗人臧克家:数学0分、作文只写3句话,却被破格录取",https://baijiahao.baidu.com/s?id=1649160912413287024&wfr=spider&for=pc
登录.花季女孩欲轻生，两名转业军人奔入海中一把拉回.三代守墓人后续：海阳失踪女烈士疑似岛城正在寻找的无名女英雄.最新！太原路东延段建设冲刺 6月底前建成通车.中国半导体专家4次落选院士，最终在美国当选，她回应：不会忘本.淄博一中校友、中山大学博士生导师赵萌回访母校.谈理想 筑梦想｜|潍医知名校友刘明波教授回母校同师生交流.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.书记高配副部院士有望出任校长，省部共建的康复大学起点有多高？.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,青岛新闻网,2019年11月23日 07:32,"总数17人!一天俩教授当选院士,还有俩校友",https://baijiahao.baidu.com/s?id=1650946796406898441&wfr=spider&for=pc
登录.4月10日打印准考证！2021年体育单招文化考试考前提醒.事关中小学生！教育部明确这3个重要时间要记牢！.他们的世界，其实很简单.大学生参军入伍，2年后退役能拿多少补助？应征学生需要了解.大学生入党的“决定权”在谁手上？辅导员还是党支书？别找错了人.大学生“生活费排行榜”，1500一个月是啥水平？学长说出真心话.教育部通知，本科生将迎来“好消息”，同时还会有一个“坏消息”.过来人忠告：大学期间，这4样东西最好别碰，否则吃亏的是自己.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,山东省教育厅,2019年12月10日 05:19,近5万名学生参赛!第六届生科技创新大赛落幕,https://baijiahao.baidu.com/s?id=1652478572514046597&wfr=spider&for=pc
登录.全国优秀计算机教师名单出炉，中科大3人入选.中科大美女博导余彦摘得中国青年女科学家奖.中科大苏州高研院：横跨两个校园，新建五个学院.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.SCI文献阅读技巧：3位博士总结如何看文献，干货满满.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.书记高配副部院士有望出任校长，省部共建的康复大学起点有多高？.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,科大小郎君,2019年12月10日 21:11,"颜值女神,本科发4篇SCI获校长奖",https://baijiahao.baidu.com/s?id=1652538158055666836&wfr=spider&for=pc
登录.“史化政”组合，能报什么专业？.生物科学专业是一个怎样的专业？谈谈对生物科学专业的认识和理解.高考怎样选专业？.湖北统招专升本【2019&2020】录取分数线汇总.温州医科大学2021年三位一体笔试、面试攻略，200个名额等你来！.这4所院校录取分数线偏低，想圆“军人梦”的考生，可以参考.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.低重点线45分！这17所双一流大学招收重点线下学子，数据全盘点.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,教育深度观察,2019年12月11日 21:54,"2019年最难考的4所非211医科,第一所录取分数经常超",https://baijiahao.baidu.com/s?id=1652631581391107266&wfr=spider&for=pc
登录.上财发布2020届毕业生就业质量报告：薪酬较上届增加5%.湖南大学发布2020届毕业生就业质量报告.将来想考公务员，该读什么专业？.理科生心中有三个“王牌专业”，就业率较高，每年报考都很火爆.想要参军的学生注意！部队直招士官来了，直接授衔的可不多见.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.分数刚过一本线，选一本院校还是二本院校？考生要知道.“抱歉，我们只看你的第一学历！”网友：多年硕士、博士白读了？.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,博雅数据库,2020年1月26日 10:53,2019届毕业生就业质量报告:47%留山东服务发展,https://baijiahao.baidu.com/s?id=1656757625723020695&wfr=spider&for=pc
登录.三所实力强的师范大学，都为211工程高校，中等学生千万别错过.山东省最值得读的二十所大学：青大、青岛科大、青岛理工均上榜.不考虑高考分数：天津大学、北京理工、华中科技大学你怎么选择？.你快乐成长 我用心陪伴.许志安拍影片秀婚戒黄心颖取消关注彻底切断关系.「政法队伍教育整顿」秦都区政法各部门来高新分局开展交流学习.打疫苗前，你该知道的那些事！.太疯狂！超5万人排队！人人人从众...交警都急了.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,老王谈教育99,2020年3月29日 19:27,"盘点华东地区各高校,排第六,上海理工大学直逼宁波大学",https://baijiahao.baidu.com/s?id=1662497616648166440&wfr=spider&for=pc
登录.高等职业教育本专科专业调整分析：计算机类高职本科专业热度高‍.中等职业教育专业调整分析：新增专业占8%.河北省专升本招生计划波动分析：管理学专业招生计划增幅超工学.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.正式发布！2021年军队文职公告出来了！.基本月薪5000+的“国企”将扩招，标配六险二金，专科生也能报考.想要参军的学生注意！部队直招士官来了，直接授衔的可不多见.大学毕业后，学生“档案去向”很重要，这样保存更可靠.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,优志愿,2020年3月31日 17:22,毕业生就业怎么样?就业质量报告为您解析!,https://baijiahao.baidu.com/s?id=1662667047026459951&wfr=spider&for=pc
登录.2021高考未至，安徽这名高一学生就被清华大学录取，本硕博连读！.江苏这所专科高校名气不大，就业质量却很高，毕业生86%进入国企.哈工程发布考研录取名单，430分考生泪洒复试，初试倒数第一逆袭.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.雄踞！中国药科大学怎么样？国内NO.1！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,教育特参,2020年4月4日 21:20,"国内药学顶级学府——中国药科,历史悠久同颇有渊源!",https://baijiahao.baidu.com/s?id=1663027445933799585&wfr=spider&for=pc
登录.国内大学排名格局大变：山大首次入围，清华仅第五，中科大登顶！.上海地铁偷拍7旬老人怒怼“没教养”：道德是自律而不是他律！.学习全靠老师监督拉拽，赶快停止机械式的消极学习吧！.2021年高考大事备忘录，建议高三考生和家长收藏.高考志愿填报不求人，五步高考志愿填报法帮你搞定，原来你也可以.2021年高考过了本科线，仍有20%学生上不了本科，原因是这样.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.高考志愿：防退档只服从调剂还不够，105%投档一定有人被退档吗？.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,壹教堂,2020年8月29日 22:00,"报考落选,却被西安电子科技大学录取,网友:孩子赚了!",https://baijiahao.baidu.com/s?id=1676368556928980780&wfr=spider&for=pc
登录.交通运输工程：排名前10的大学！6个就业方向，附35所大学排名！.电气工程专业：全国最顶尖的10所大学！你选985，还是选华电？.软件工程：国内100所大学排名！未来要慎重考虑4点，不要入坑！.2021年1至2月 黄山市黄山区、屯溪区、徽州区空气质量位列安徽前三.大涨价！你每天都要用TA.火车上的“红色故事”.渐行渐近的数字货币.医疗卫生人员疫苗接种全省已累计完成24万.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,爱上学习,2018年3月4日 18:41,"2018年高考!、四川大学,你会选哪所?",https://baijiahao.baidu.com/s?id=1594003247525106482&wfr=spider&for=pc
登录.音乐人阚立文返乡创业记：“让更多人免费享受音乐之美”.最好的告慰：牺牲民警季越坎生前在办系列案告破.男子因行车纠纷向对方喷射辣椒水 北京警方：行拘10日.陕西日报：西安交大创意大赛激发学生创新志趣.快评｜让中小学生睡好觉，教育部通知能否管住家长的焦虑？.山东职业学院与山东大学创业训练营联合举办“科创赋能、共创共赢”创新创业高峰论坛.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.书记高配副部院士有望出任校长，省部共建的康复大学起点有多高？.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,中国新闻网,2018年6月2日 18:32,中国高校创新创业学院联盟在成立,https://baijiahao.baidu.com/s?id=1602157313131337950&wfr=spider&for=pc
登录.面向这6所大学！招聘446名编制内教师！.江苏211大学名单：比北京少点，比上海多点.四川211大学名单：2所挂“四川”，2所挂“四川”，1所都不挂！.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.济南托马斯学校这个项目今年招收50人.书记高配副部院士有望出任校长，省部共建的康复大学起点有多高？.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,教育灯塔,2018年8月3日 15:39,惊讶!录取通知书里竟然有本“小黄书”!打开直接惊呆!,https://baijiahao.baidu.com/s?id=1607759668500863459&wfr=spider&for=pc
登录.3+1+2专业组志愿填报：为什么45个专业组“冲稳保”是错误的？.辽宁3+1+2新高考前瞻：物理录取位次提高4%历史回落15%.第一套3+1+2新高考大数据出炉！专科高职数据免费下载.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.哪些人适合读博？中南大学博导：如果符合这几条，或不适合读博！.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,金榜志愿号,2018年8月22日 16:44,中南大学和哪个更好?浙江网友:意料之中……,https://baijiahao.baidu.com/s?id=1609480167750503499&wfr=spider&for=pc
登录.同时考上研究生和公务员选哪个？太多人都不知道怎么选，耽误前途.高斯数学：小学奥数《和差倍一》问题快解！让孩子快速搞定奥数？.男子高考期间“作死”行为，气得家长火冒三丈？警察：忍无可忍！.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.武大、华科将向世界一流大学迈进，网友：两校合并，没准超过清北.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.上交“分校只得小部分家产”，如今排名却拉西交一条街.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,小路老师,2018年9月10日 23:32,四川大学和到底哪个实力更强?这组数据显示的结果很客观!,https://baijiahao.baidu.com/s?id=1611235065404237910&wfr=spider&for=pc
登录.考研拟录取了还能被刷掉？来看一看某高校招生的“奇葩”操作.盘点2021年考研“失意”的初试高分者，逆袭者为何总是倒数几名.考研进“哈工程”最容易的一年，大量专业缺额复试，调剂要趁早.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.书记高配副部院士有望出任校长，省部共建的康复大学起点有多高？.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,皮豆扯教育,2018年9月13日 05:57,盘点国内以“人名”命名的大学:曾叫了3年“鲁迅大学”,https://baijiahao.baidu.com/s?id=1611408959646490767&wfr=spider&for=pc
登录.2021中传媒考研，广播电视最高学府，硕士研究生复试成绩与安排.2021中国大学排名，主榜单中哈工大仅排名第16，吉大排名第10.这份排行榜中，哈工大力压清华和北大等高校，位居榜单之首.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,高等教育研究员,2018年9月22日 20:53,作为国内顶尖大学的是如何从青岛搬迁到济南的呢?,https://baijiahao.baidu.com/s?id=1612312225049012895&wfr=spider&for=pc
登录.她成绩达清华北大，却选择了南京大学，最终活成别人羡慕的模样！.难度高的5大工科专业，学习很辛苦，薪就业率高！.今年11所高校更名通过，其中4所学院更名为大学，新校名很给力！.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,学霸教育前沿,2018年9月24日 07:08,排名前五的有哪些?是山东省的最高学府!,https://baijiahao.baidu.com/s?id=1612270748749279010&wfr=spider&for=pc
"登录.三品大员穷酸潦倒卖女归乡，皇帝知道后大怒：杀了.秦始皇能统一六国，主要有这3个东西，第3件流传至今.皇帝送给2个皇子每人10个宫女，一段时间后收回，用此法选出太子.左宗棠如何周旋英俄，收复新疆！真历史更精彩.隆美尔屡战屡胜为什么折戟阿拉曼？希特勒对全球战略“一窍不通”.吐蕃两百年来，一直硬杠大唐，为何对南边软柿子天竺不理不睬？.上古和华夏交战频繁的“鬼方”，到底是什么民族.建国初，为解决新疆将士婚姻进疆的""八千湘女""，如今怎样了？.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.",聂振明,2018年10月25日 20:38,"曾出了一个中国第一的,比北大早,不是!",https://baijiahao.baidu.com/s?id=1615300921199359065&wfr=spider&for=pc
登录.2020年山东高校排行榜，齐鲁工大省属第一，网友吵翻天了.2020年全国39所985大学排名，浙大第10，这个靠谱吗？.东北财经大学和江西财经大学能否入选下一轮双一流？看这个指标.他是名臣后代，曾主政黄冈，58岁任湖北省委书记，“真正的公仆”.最努力打工仔毛不易，年会想要哇唧唧哇股份.赏花正当时！山西发布“山河春意”十大春日花季主题打卡地.北九州要降温？日职联：北九州向日葵VS山形山神.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,塔尖,2018年11月12日 21:01,的高校越来越差?网友:看看就知道了,https://baijiahao.baidu.com/s?id=1616933131100002918&wfr=spider&for=pc
登录.安徽省建校最早的大学，安徽师范大学现状如何？.内蒙古单招的信息汇总，内蒙古的学子们看过来！.安徽建筑大学实力怎么样？此文给你专业解读！.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.上海地区各高校美术专业排行榜！想在上海发展的别错过.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,道道快谈,2018年11月15日 10:40,软件工程怎么样?,https://baijiahao.baidu.com/s?id=1617162861896032703&wfr=spider&for=pc
登录.上财发布2020届毕业生就业质量报告：薪酬较上届增加5%.湖南大学发布2020届毕业生就业质量报告.将来想考公务员，该读什么专业？.拟录取之后还应该注意什么，这些事不抓紧时间做，小心来不及了.北航考研录取名单，多名二本考生成功上岸，初试418分学霸遭淘汰.研究生读下来究竟要花多少钱？算完后不少人感慨：早知道就考研了.保研夏令营开营在即，这九个注意事项你急需了解！.用脚踹、骂学生是傻*，这些支教大学生配不上老师这个称呼.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,博雅数据库,2018年11月21日 08:35,"保研率24.6%,为清北、华五提供了大量优质生源",https://baijiahao.baidu.com/s?id=1617701524223252370&wfr=spider&for=pc
登录.高考近视不能报的专业，竟然这么多！成绩再好也不行，考生要知晓.985大学升学率分析：清华第一，北大第三，排第二是扫地僧？.重磅消息！985大学就业率排名公布：西安交大第一，清华未进前十.【教育整顿进行时】送教下基层，格尔木公安这么做.今天是马哥！库兹马18中11砍30分5板3助 得分创个人赛季新高.「衡水安平」4/3，多云，3~16℃，东北风3~4级，空气质量优.民警手绘“画”安全，文明出行之清明节交通安全漫画.「乌鲁木齐达坂城」4/3，阴，-2~14℃，微风<3级，空气质量优.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,志愿填报找勋哥,2018年12月16日 08:01,"华中科技大学和相比,差距在哪里?",https://baijiahao.baidu.com/s?id=1619964076169734351&wfr=spider&for=pc
登录.新高考“3+1+2”模式，填报志愿如何选大学？掌握四点可轻松报考.高考志愿“穷学计算机，富学金融”，有道理吗？选择专业需看性格.明知道考不上本科，为何不愿走“单招”，是大家对单招有误解吗？.「滁州」4/3，阴，8~13℃，北风3~4级，空气质量优.科研人员在云南发现三个萤火虫新种.「丽水缙云」4/3，小雨，14~23℃，北风3~4级，空气质量优.「民族要复兴 乡村必振兴」产业兴，村庄美！金海湖新区这个社区奏响“振兴曲”.国家发展改革委郑重声明.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,花小妹谈教育,2018年12月21日 08:02,怎么样?齐鲁大学比哪所实力更强?,https://baijiahao.baidu.com/s?id=1620370832429205531&wfr=spider&for=pc
登录.2020年山东高校排行榜，齐鲁工大省属第一，网友吵翻天了.2020年全国39所985大学排名，浙大第10，这个靠谱吗？.东北财经大学和江西财经大学能否入选下一轮双一流？看这个指标.五十八中西海岸分校今年招240人，新教师已在本部跟岗实训1年.「商洛商州」4/3，小雨，6~9℃，东北风<3级，空气质量优.【聚焦】看到泪目！这就是瑞丽守边人的真实生活....疫情有可能卷土重来？张文宏作出最新判断，钟南山这番话很关键.昂起“龙头”飞出“雁阵” 促进县域经济“强筋健骨” ——全省区域发展布局暨县域经济工作推进会精神解读.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,塔尖,2019年1月1日 12:15,"和中南大学,谁的实力更强?网友:“落后”了",https://baijiahao.baidu.com/s?id=1621429942686818442&wfr=spider&for=pc
登录.兰州大学2021年复试调剂考生2500人，他们都选择调剂到哪了？.广西大学2021年硕士生复试调剂再超5000人，这是要沙里淘金吗？.建筑老八校的西安建筑科技大学2020届本科毕业生就业率下降超20%.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.山东大学2021年强基计划招生简章出炉 两类考生可报.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,港哥说教育,2019年1月16日 07:02,"的毕业生的深造就业率才91%,这个就业率你认为高吗?",https://baijiahao.baidu.com/s?id=1622739098314765417&wfr=spider&for=pc
登录.教师这一“铁饭碗”成为香饽饽？近千万人报考！最高年薪120万.10年复读梦难圆，2021年高考，唐尚珺距离中科大还有多远？.天津大学拟录取名单出炉，16位400+考生败北！跨考热门专业需谨慎.权威发布 | 东南大学2021年强基计划招生简章.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.东南大学和天津大学，哪个更好一些？.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,静静老师说教育,2019年1月24日 20:44,"东南大学PK,哪个实力更强些?",https://baijiahao.baidu.com/s?id=1623545642345784974&wfr=spider&for=pc
登录.上财发布2020届毕业生就业质量报告：薪酬较上届增加5%.湖南大学发布2020届毕业生就业质量报告.将来想考公务员，该读什么专业？.保研完整流程你真的知道吗？保研学长告诉你！.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.理科生心中有三个“王牌专业”，就业率较高，每年报考都很火爆.想要参军的学生注意！部队直招士官来了，直接授衔的可不多见.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,博雅数据库,2019年1月27日 09:33,"毕业生最后都去哪儿了?留山东逐年减少,去江浙沪增",https://baijiahao.baidu.com/s?id=1623775227580183361&wfr=spider&for=pc
